"date","brl","cny","mxn","brl_interpolated","cny_interpolated","mxn_interpolated"
2020-01-21,4.2,6.9049,18.702,FALSE,FALSE,FALSE
2020-01-22,4.1852,6.904,18.693,FALSE,FALSE,FALSE
2020-01-23,4.1689,6.9364,18.833,FALSE,FALSE,FALSE
2020-01-24,4.1879,6.9161,18.845,FALSE,FALSE,FALSE
2020-01-25,4.1879,6.9161,18.845,TRUE,TRUE,TRUE
2020-01-26,4.1879,6.9161,18.845,TRUE,TRUE,TRUE
2020-01-27,4.2268,6.9161,18.9599,FALSE,FALSE,FALSE
2020-01-28,4.2094,6.9161,18.78,FALSE,FALSE,FALSE
2020-01-29,4.2162,6.9161,18.6762,FALSE,FALSE,FALSE
2020-01-30,4.2602,6.9161,18.799,FALSE,FALSE,FALSE
2020-01-31,4.2801,6.9161,18.89,FALSE,FALSE,FALSE
2020-02-01,4.2801,6.9161,18.89,TRUE,TRUE,TRUE
2020-02-02,4.2801,6.9161,18.89,TRUE,TRUE,TRUE
2020-02-03,4.2411,7.0208,18.79,FALSE,FALSE,FALSE
2020-02-04,4.2405,6.9979,18.676,FALSE,FALSE,FALSE
2020-02-05,4.2567,6.972,18.62,FALSE,FALSE,FALSE
2020-02-06,4.2694,6.9694,18.67,FALSE,FALSE,FALSE
2020-02-07,4.3126,7.0003,18.755,FALSE,FALSE,FALSE
2020-02-08,4.3126,7.0003,18.755,TRUE,TRUE,TRUE
2020-02-09,4.3126,7.0003,18.755,TRUE,TRUE,TRUE
2020-02-10,4.3155,6.982,18.767,FALSE,FALSE,FALSE
2020-02-11,4.3346,6.965,18.694,FALSE,FALSE,FALSE
2020-02-12,4.3428,6.9708,18.627,FALSE,FALSE,FALSE
2020-02-13,4.3302,6.9759,18.642,FALSE,FALSE,FALSE
2020-02-14,4.3104,6.9859,18.57,FALSE,FALSE,FALSE
2020-02-15,4.3104,6.9859,18.57,TRUE,TRUE,TRUE
2020-02-16,4.3104,6.9859,18.57,TRUE,TRUE,TRUE
2020-02-17,4.3104,6.9859,18.57,TRUE,TRUE,TRUE
2020-02-18,4.3507,6.9949,18.589,FALSE,FALSE,FALSE
2020-02-19,4.366,6.9975,18.588,FALSE,FALSE,FALSE
2020-02-20,4.3845,7.0225,18.82,FALSE,FALSE,FALSE
2020-02-21,4.383,7.0255,18.813,FALSE,FALSE,FALSE
2020-02-22,4.383,7.0255,18.813,TRUE,TRUE,TRUE
2020-02-23,4.383,7.0255,18.813,TRUE,TRUE,TRUE
2020-02-24,4.3878,7.0286,19.089,FALSE,FALSE,FALSE
2020-02-25,4.3878,7.0128,19.054,FALSE,FALSE,FALSE
2020-02-26,4.4304,7.0214,19.163,FALSE,FALSE,FALSE
2020-02-27,4.4587,7.0036,19.347,FALSE,FALSE,FALSE
2020-02-28,4.4906,6.9906,19.73,FALSE,FALSE,FALSE
2020-02-29,4.4906,6.9906,19.73,TRUE,TRUE,TRUE
2020-03-01,4.4906,6.9906,19.73,TRUE,TRUE,TRUE
2020-03-02,4.4782,6.9595,19.583,FALSE,FALSE,FALSE
2020-03-03,4.4908,6.9579,19.33,FALSE,FALSE,FALSE
2020-03-04,4.5497,6.9244,19.533,FALSE,FALSE,FALSE
2020-03-05,4.6533,6.9366,19.825,FALSE,FALSE,FALSE
2020-03-06,4.638,6.9298,20.171,FALSE,FALSE,FALSE
2020-03-07,4.638,6.9298,20.171,TRUE,TRUE,TRUE
2020-03-08,4.638,6.9298,20.171,TRUE,TRUE,TRUE
2020-03-09,4.7304,6.9448,20.926,FALSE,FALSE,FALSE
2020-03-10,4.6745,6.9549,21.051,FALSE,FALSE,FALSE
2020-03-11,4.6844,6.9595,21.205,FALSE,FALSE,FALSE
2020-03-12,4.8563,7.0282,22.326,FALSE,FALSE,FALSE
2020-03-13,4.7622,7.0079,21.885,FALSE,FALSE,FALSE
2020-03-14,4.7622,7.0079,21.885,TRUE,TRUE,TRUE
2020-03-15,4.7622,7.0079,21.885,TRUE,TRUE,TRUE
2020-03-16,4.9813,6.9913,22.613,FALSE,FALSE,FALSE
2020-03-17,5.0185,7.003,23.14,FALSE,FALSE,FALSE
2020-03-18,5.1136,7.0459,23.72,FALSE,FALSE,FALSE
2020-03-19,5.1503,7.1058,24.087,FALSE,FALSE,FALSE
2020-03-20,5.001,7.095,24.026,FALSE,FALSE,FALSE
2020-03-21,5.001,7.095,24.026,TRUE,TRUE,TRUE
2020-03-22,5.001,7.095,24.026,TRUE,TRUE,TRUE
2020-03-23,5.1286,7.09,25.127,FALSE,FALSE,FALSE
2020-03-24,5.0731,7.061,25.132,FALSE,FALSE,FALSE
2020-03-25,5.0589,7.1099,24.395,FALSE,FALSE,FALSE
2020-03-26,4.9972,7.0709,23.13,FALSE,FALSE,FALSE
2020-03-27,5.1113,7.0942,23.41,FALSE,FALSE,FALSE
2020-03-28,5.1113,7.0942,23.41,TRUE,TRUE,TRUE
2020-03-29,5.1113,7.0942,23.41,TRUE,TRUE,TRUE
2020-03-30,5.1593,7.0986,24.265,FALSE,FALSE,FALSE
2020-03-31,5.1855,7.0808,23.448,FALSE,FALSE,FALSE
2020-04-01,5.2494,7.0989,24.453,FALSE,FALSE,FALSE
2020-04-02,5.2649,7.0857,24.034,FALSE,FALSE,FALSE
2020-04-03,5.3129,7.0908,24.69,FALSE,FALSE,FALSE
2020-04-04,5.3129,7.0908,24.69,TRUE,TRUE,TRUE
2020-04-05,5.3129,7.0908,24.69,TRUE,TRUE,TRUE
2020-04-06,5.2342,7.0895,24.628,FALSE,FALSE,FALSE
2020-04-07,5.2319,7.0448,24.035,FALSE,FALSE,FALSE
2020-04-08,5.1701,7.0649,24.039,FALSE,FALSE,FALSE
2020-04-09,5.0708,7.0428,23.625,FALSE,FALSE,FALSE
2020-04-10,5.1063,7.0341,23.42,FALSE,FALSE,FALSE
2020-04-11,5.1063,7.0341,23.42,TRUE,TRUE,TRUE
2020-04-12,5.1063,7.0341,23.42,TRUE,TRUE,TRUE
2020-04-13,5.1871,7.0501,23.723,FALSE,FALSE,FALSE
2020-04-14,5.2074,7.0479,23.599,FALSE,FALSE,FALSE
2020-04-15,5.2559,7.0664,24.064,FALSE,FALSE,FALSE
2020-04-16,5.2318,7.0778,24.124,FALSE,FALSE,FALSE
2020-04-17,5.255,7.0711,23.831,FALSE,FALSE,FALSE
2020-04-18,5.255,7.0711,23.831,TRUE,TRUE,TRUE
2020-04-19,5.255,7.0711,23.831,TRUE,TRUE,TRUE
2020-04-20,5.2911,7.0721,24.037,FALSE,FALSE,FALSE
2020-04-21,5.3166,7.0914,24.433,FALSE,FALSE,FALSE
2020-04-22,5.3955,7.0831,24.585,FALSE,FALSE,FALSE
2020-04-23,5.4498,7.0654,24.682,FALSE,FALSE,FALSE
2020-04-24,5.6858,7.0813,24.8225,FALSE,FALSE,FALSE
2020-04-25,5.6858,7.0813,24.8225,TRUE,TRUE,TRUE
2020-04-26,5.6858,7.0813,24.8225,TRUE,TRUE,TRUE
2020-04-27,5.6741,7.0848,24.832,FALSE,FALSE,FALSE
2020-04-28,5.5646,7.0776,24.394,FALSE,FALSE,FALSE
2020-04-29,5.3923,7.0755,23.927,FALSE,FALSE,FALSE
2020-04-30,5.4296,7.0622,23.979,FALSE,FALSE,FALSE
2020-05-01,5.4858,7.0622,24.8066,FALSE,FALSE,FALSE
2020-05-02,5.4858,7.0622,24.8066,TRUE,TRUE,TRUE
2020-05-03,5.4858,7.0622,24.8066,TRUE,TRUE,TRUE
2020-05-04,5.5714,7.0622,24.3853,FALSE,FALSE,FALSE
2020-05-05,5.5623,7.0622,23.7938,FALSE,FALSE,FALSE
2020-05-06,5.6798,7.1031,24.295,FALSE,FALSE,FALSE
2020-05-07,5.8027,7.0825,23.961,FALSE,FALSE,FALSE
2020-05-08,5.7455,7.0732,23.619,FALSE,FALSE,FALSE
2020-05-09,5.7455,7.0732,23.619,TRUE,TRUE,TRUE
2020-05-10,5.7455,7.0732,23.619,TRUE,TRUE,TRUE
2020-05-11,5.7958,7.0972,23.913,FALSE,FALSE,FALSE
2020-05-12,5.7922,7.0816,24.037,FALSE,FALSE,FALSE
2020-05-13,5.9204,7.0911,24.311,FALSE,FALSE,FALSE
2020-05-14,5.9181,7.0935,24.172,FALSE,FALSE,FALSE
2020-05-15,5.8235,7.1013,24.0493,FALSE,FALSE,FALSE
2020-05-16,5.8235,7.1013,24.0493,TRUE,TRUE,TRUE
2020-05-17,5.8235,7.1013,24.0493,TRUE,TRUE,TRUE
2020-05-18,5.708,7.1086,23.59,FALSE,FALSE,FALSE
2020-05-19,5.7101,7.098,23.614,FALSE,FALSE,FALSE
2020-05-20,5.6909,7.0928,23.215,FALSE,FALSE,FALSE
2020-05-21,5.5989,7.1138,22.924,FALSE,FALSE,FALSE
2020-05-22,5.5663,7.1269,22.738,FALSE,FALSE,FALSE
2020-05-23,5.5663,7.1269,22.738,TRUE,TRUE,TRUE
2020-05-24,5.5663,7.1269,22.738,TRUE,TRUE,TRUE
2020-05-25,5.5663,7.1269,22.738,TRUE,TRUE,TRUE
2020-05-26,5.376,7.134,22.336,FALSE,FALSE,FALSE
2020-05-27,5.2818,7.1681,22.358,FALSE,FALSE,FALSE
2020-05-28,5.3346,7.1447,22.191,FALSE,FALSE,FALSE
2020-05-29,5.4248,7.1348,22.17,FALSE,FALSE,FALSE
2020-05-30,5.4248,7.1348,22.17,TRUE,TRUE,TRUE
2020-05-31,5.4248,7.1348,22.17,TRUE,TRUE,TRUE
2020-06-01,5.3727,7.1263,21.991,FALSE,FALSE,FALSE
2020-06-02,5.2331,7.0992,21.722,FALSE,FALSE,FALSE
2020-06-03,5.0417,7.1115,21.635,FALSE,FALSE,FALSE
2020-06-04,5.0927,7.1075,21.851,FALSE,FALSE,FALSE
2020-06-05,4.9542,7.0808,21.545,FALSE,FALSE,FALSE
2020-06-06,4.9542,7.0808,21.545,TRUE,TRUE,TRUE
2020-06-07,4.9542,7.0808,21.545,TRUE,TRUE,TRUE
2020-06-08,4.8858,7.07,21.638,FALSE,FALSE,FALSE
2020-06-09,4.899,7.0765,21.728,FALSE,FALSE,FALSE
2020-06-10,4.8979,7.0599,21.941,FALSE,FALSE,FALSE
2020-06-11,4.976,7.064,22.521,FALSE,FALSE,FALSE
2020-06-12,5.0241,7.0825,22.298,FALSE,FALSE,FALSE
2020-06-13,5.0241,7.0825,22.298,TRUE,TRUE,TRUE
2020-06-14,5.0241,7.0825,22.298,TRUE,TRUE,TRUE
2020-06-15,5.2082,7.0887,22.521,FALSE,FALSE,FALSE
2020-06-16,5.1563,7.0854,22.175,FALSE,FALSE,FALSE
2020-06-17,5.264,7.084,22.368,FALSE,FALSE,FALSE
2020-06-18,5.354,7.0869,22.669,FALSE,FALSE,FALSE
2020-06-19,5.3388,7.0707,22.61,FALSE,FALSE,FALSE
2020-06-20,5.3388,7.0707,22.61,TRUE,TRUE,TRUE
2020-06-21,5.3388,7.0707,22.61,TRUE,TRUE,TRUE
2020-06-22,5.2235,7.0678,22.457,FALSE,FALSE,FALSE
2020-06-23,5.1578,7.0575,22.389,FALSE,FALSE,FALSE
2020-06-24,5.302,7.077,22.7116,FALSE,FALSE,FALSE
2020-06-25,5.3541,7.0768,22.83,FALSE,FALSE,FALSE
2020-06-26,5.4661,7.0768,22.946,FALSE,FALSE,FALSE
2020-06-27,5.4661,7.0768,22.946,TRUE,TRUE,TRUE
2020-06-28,5.4661,7.0768,22.946,TRUE,TRUE,TRUE
2020-06-29,5.4587,7.0794,23.123,FALSE,FALSE,FALSE
2020-06-30,5.4844,7.0651,23.0821,FALSE,FALSE,FALSE
2020-07-01,5.3492,7.0703,22.823,FALSE,FALSE,FALSE
2020-07-02,5.3146,7.066,22.52,FALSE,FALSE,FALSE
2020-07-03,5.3146,7.066,22.52,TRUE,TRUE,TRUE
2020-07-04,5.3146,7.066,22.52,TRUE,TRUE,TRUE
2020-07-05,5.3146,7.066,22.52,TRUE,TRUE,TRUE
2020-07-06,5.314,7.0159,22.275,FALSE,FALSE,FALSE
2020-07-07,5.358,7.0127,22.636,FALSE,FALSE,FALSE
2020-07-08,5.3581,7.0041,22.855,FALSE,FALSE,FALSE
2020-07-09,5.3182,6.9923,22.702,FALSE,FALSE,FALSE
2020-07-10,5.3334,6.999,22.507,FALSE,FALSE,FALSE
2020-07-11,5.3334,6.999,22.507,TRUE,TRUE,TRUE
2020-07-12,5.3334,6.999,22.507,TRUE,TRUE,TRUE
2020-07-13,5.3439,6.9959,22.432,FALSE,FALSE,FALSE
2020-07-14,5.429,7.006,22.592,FALSE,FALSE,FALSE
2020-07-15,5.362,6.9885,22.371,FALSE,FALSE,FALSE
2020-07-16,5.343,6.9881,22.288,FALSE,FALSE,FALSE
2020-07-17,5.352,6.9912,22.48,FALSE,FALSE,FALSE
2020-07-18,5.352,6.9912,22.48,TRUE,TRUE,TRUE
2020-07-19,5.352,6.9912,22.48,TRUE,TRUE,TRUE
2020-07-20,5.3365,6.9829,22.58,FALSE,FALSE,FALSE
2020-07-21,5.1936,6.98,22.319,FALSE,FALSE,FALSE
2020-07-22,5.0973,6.9988,22.256,FALSE,FALSE,FALSE
2020-07-23,5.1405,7.0034,22.314,FALSE,FALSE,FALSE
2020-07-24,5.1948,7.0168,22.363,FALSE,FALSE,FALSE
2020-07-25,5.1948,7.0168,22.363,TRUE,TRUE,TRUE
2020-07-26,5.1948,7.0168,22.363,TRUE,TRUE,TRUE
2020-07-27,5.1835,6.995,22.013,FALSE,FALSE,FALSE
2020-07-28,5.1684,6.9998,21.957,FALSE,FALSE,FALSE
2020-07-29,5.1483,7.0014,22.003,FALSE,FALSE,FALSE
2020-07-30,5.1824,7.008,22.183,FALSE,FALSE,FALSE
2020-07-31,5.1967,6.9744,22.226,FALSE,FALSE,FALSE
2020-08-01,5.1967,6.9744,22.226,TRUE,TRUE,TRUE
2020-08-02,5.1967,6.9744,22.226,TRUE,TRUE,TRUE
2020-08-03,5.32,6.9799,22.574,FALSE,FALSE,FALSE
2020-08-04,5.3259,6.972,22.746,FALSE,FALSE,FALSE
2020-08-05,5.2928,6.9353,22.423,FALSE,FALSE,FALSE
2020-08-06,5.3537,6.952,22.359,FALSE,FALSE,FALSE
2020-08-07,5.4343,6.967,22.483,FALSE,FALSE,FALSE
2020-08-08,5.4343,6.967,22.483,TRUE,TRUE,TRUE
2020-08-09,5.4343,6.967,22.483,TRUE,TRUE,TRUE
2020-08-10,5.423,6.9611,22.493,FALSE,FALSE,FALSE
2020-08-11,5.423,6.9451,22.338,FALSE,FALSE,FALSE
2020-08-12,5.4745,6.9363,22.318,FALSE,FALSE,FALSE
2020-08-13,5.3835,6.944,22.28,FALSE,FALSE,FALSE
2020-08-14,5.3881,6.9501,22.019,FALSE,FALSE,FALSE
2020-08-15,5.3881,6.9501,22.019,TRUE,TRUE,TRUE
2020-08-16,5.3881,6.9501,22.019,TRUE,TRUE,TRUE
2020-08-17,5.4734,6.9318,22.042,FALSE,FALSE,FALSE
2020-08-18,5.4845,6.9215,22.18,FALSE,FALSE,FALSE
2020-08-19,5.5045,6.9192,22.046,FALSE,FALSE,FALSE
2020-08-20,5.637,6.9143,22.148,FALSE,FALSE,FALSE
2020-08-21,5.5949,6.9179,22.042,FALSE,FALSE,FALSE
2020-08-22,5.5949,6.9179,22.042,TRUE,TRUE,TRUE
2020-08-23,5.5949,6.9179,22.042,TRUE,TRUE,TRUE
2020-08-24,5.601,6.918,21.974,FALSE,FALSE,FALSE
2020-08-25,5.6046,6.9116,21.961,FALSE,FALSE,FALSE
2020-08-26,5.6073,6.8855,21.945,FALSE,FALSE,FALSE
2020-08-27,5.5965,6.8925,22.115,FALSE,FALSE,FALSE
2020-08-28,5.4469,6.8647,21.87,FALSE,FALSE,FALSE
2020-08-29,5.4469,6.8647,21.87,TRUE,TRUE,TRUE
2020-08-30,5.4469,6.8647,21.87,TRUE,TRUE,TRUE
2020-08-31,5.4698,6.8474,21.88,FALSE,FALSE,FALSE
2020-09-01,5.3578,6.8272,21.751,FALSE,FALSE,FALSE
2020-09-02,5.355,6.8375,21.832,FALSE,FALSE,FALSE
2020-09-03,5.3078,6.8474,21.663,FALSE,FALSE,FALSE
2020-09-04,5.2873,6.8409,21.595,FALSE,FALSE,FALSE
2020-09-05,5.2873,6.8409,21.595,TRUE,TRUE,TRUE
2020-09-06,5.2873,6.8409,21.595,TRUE,TRUE,TRUE
2020-09-07,5.2873,6.8409,21.595,TRUE,TRUE,TRUE
2020-09-08,5.351,6.8435,21.732,FALSE,FALSE,FALSE
2020-09-09,5.2849,6.8308,21.52,FALSE,FALSE,FALSE
2020-09-10,5.3023,6.8335,21.285,FALSE,FALSE,FALSE
2020-09-11,5.304,6.833,21.327,FALSE,FALSE,FALSE
2020-09-12,5.304,6.833,21.327,TRUE,TRUE,TRUE
2020-09-13,5.304,6.833,21.327,TRUE,TRUE,TRUE
2020-09-14,5.2892,6.808,21.123,FALSE,FALSE,FALSE
2020-09-15,5.2852,6.7819,21.055,FALSE,FALSE,FALSE
2020-09-16,5.241,6.7529,21.05,FALSE,FALSE,FALSE
2020-09-17,5.2584,6.7628,20.993,FALSE,FALSE,FALSE
2020-09-18,5.3056,6.7675,20.949,FALSE,FALSE,FALSE
2020-09-19,5.3056,6.7675,20.949,TRUE,TRUE,TRUE
2020-09-20,5.3056,6.7675,20.949,TRUE,TRUE,TRUE
2020-09-21,5.4397,6.8043,21.516,FALSE,FALSE,FALSE
2020-09-22,5.47,6.7779,21.585,FALSE,FALSE,FALSE
2020-09-23,5.549,6.8089,22.116,FALSE,FALSE,FALSE
2020-09-24,5.5308,6.8273,22.28,FALSE,FALSE,FALSE
2020-09-25,5.5644,6.822,22.451,FALSE,FALSE,FALSE
2020-09-26,5.5644,6.822,22.451,TRUE,TRUE,TRUE
2020-09-27,5.5644,6.822,22.451,TRUE,TRUE,TRUE
2020-09-28,5.6155,6.8106,22.507,FALSE,FALSE,FALSE
2020-09-29,5.6679,6.815,22.466,FALSE,FALSE,FALSE
2020-09-30,5.6326,6.7896,22.091,FALSE,FALSE,FALSE
2020-10-01,5.6463,6.7898,21.976,FALSE,FALSE,FALSE
2020-10-02,5.6822,6.7898,21.72,FALSE,FALSE,FALSE
2020-10-03,5.6822,6.7898,21.72,TRUE,TRUE,TRUE
2020-10-04,5.6822,6.7898,21.72,TRUE,TRUE,TRUE
2020-10-05,5.6173,6.7896,21.4301,FALSE,FALSE,FALSE
2020-10-06,5.5402,6.7896,21.521,FALSE,FALSE,FALSE
2020-10-07,5.6125,6.7896,21.533,FALSE,FALSE,FALSE
2020-10-08,5.5948,6.7896,21.416,FALSE,FALSE,FALSE
2020-10-09,5.522,6.6933,21.153,FALSE,FALSE,FALSE
2020-10-10,5.522,6.6933,21.153,TRUE,TRUE,TRUE
2020-10-11,5.522,6.6933,21.153,TRUE,TRUE,TRUE
2020-10-12,5.522,6.6933,21.153,TRUE,TRUE,TRUE
2020-10-13,5.5944,6.7452,21.392,FALSE,FALSE,FALSE
2020-10-14,5.5804,6.7136,21.346,FALSE,FALSE,FALSE
2020-10-15,5.616,6.7233,21.394,FALSE,FALSE,FALSE
2020-10-16,5.6228,6.6962,21.174,FALSE,FALSE,FALSE
2020-10-17,5.6228,6.6962,21.174,TRUE,TRUE,TRUE
2020-10-18,5.6228,6.6962,21.174,TRUE,TRUE,TRUE
2020-10-19,5.578,6.6803,21.1369,FALSE,FALSE,FALSE
2020-10-20,5.5773,6.6754,21.065,FALSE,FALSE,FALSE
2020-10-21,5.6084,6.6503,21.0896,FALSE,FALSE,FALSE
2020-10-22,5.5843,6.6821,21.026,FALSE,FALSE,FALSE
2020-10-23,5.6135,6.6861,20.8961,FALSE,FALSE,FALSE
2020-10-24,5.6135,6.6861,20.8961,TRUE,TRUE,TRUE
2020-10-25,5.6135,6.6861,20.8961,TRUE,TRUE,TRUE
2020-10-26,5.6141,6.7119,20.958,FALSE,FALSE,FALSE
2020-10-27,5.6484,6.7044,20.867,FALSE,FALSE,FALSE
2020-10-28,5.7406,6.7279,21.152,FALSE,FALSE,FALSE
2020-10-29,5.779,6.714,21.367,FALSE,FALSE,FALSE
2020-10-30,5.7588,6.6919,21.276,FALSE,FALSE,FALSE
2020-10-31,5.7588,6.6919,21.276,TRUE,TRUE,TRUE
2020-11-01,5.7588,6.6919,21.276,TRUE,TRUE,TRUE
2020-11-02,5.7425,6.6899,21.457,FALSE,FALSE,FALSE
2020-11-03,5.7328,6.6759,21.156,FALSE,FALSE,FALSE
2020-11-04,5.654,6.6504,20.936,FALSE,FALSE,FALSE
2020-11-05,5.5682,6.6027,20.834,FALSE,FALSE,FALSE
2020-11-06,5.4577,6.608,20.63,FALSE,FALSE,FALSE
2020-11-07,5.4577,6.608,20.63,TRUE,TRUE,TRUE
2020-11-08,5.4577,6.608,20.63,TRUE,TRUE,TRUE
2020-11-09,5.3696,6.628,20.4,FALSE,FALSE,FALSE
2020-11-10,5.3715,6.6146,20.433,FALSE,FALSE,FALSE
2020-11-11,5.3715,6.6146,20.433,TRUE,TRUE,TRUE
2020-11-12,5.4141,6.6114,20.517,FALSE,FALSE,FALSE
2020-11-13,5.5006,6.6039,20.45,FALSE,FALSE,FALSE
2020-11-14,5.5006,6.6039,20.45,TRUE,TRUE,TRUE
2020-11-15,5.5006,6.6039,20.45,TRUE,TRUE,TRUE
2020-11-16,5.3999,6.583,20.302,FALSE,FALSE,FALSE
2020-11-17,5.3401,6.5556,20.306,FALSE,FALSE,FALSE
2020-11-18,5.3069,6.5588,20.246,FALSE,FALSE,FALSE
2020-11-19,5.3149,6.5823,20.183,FALSE,FALSE,FALSE
2020-11-20,5.3671,6.5608,20.083,FALSE,FALSE,FALSE
2020-11-21,5.3671,6.5608,20.083,TRUE,TRUE,TRUE
2020-11-22,5.3671,6.5608,20.083,TRUE,TRUE,TRUE
2020-11-23,5.436,6.585,20.109,FALSE,FALSE,FALSE
2020-11-24,5.391,6.59,20.012,FALSE,FALSE,FALSE
2020-11-25,5.3224,6.575,20.015,FALSE,FALSE,FALSE
2020-11-26,5.3224,6.575,20.015,TRUE,TRUE,TRUE
2020-11-27,5.3224,6.575,20.015,TRUE,TRUE,TRUE
2020-11-28,5.3224,6.575,20.015,TRUE,TRUE,TRUE
2020-11-29,5.3224,6.575,20.015,TRUE,TRUE,TRUE
2020-11-30,5.3785,6.576,20.15,FALSE,FALSE,FALSE
2020-12-01,5.263,6.5705,20.047,FALSE,FALSE,FALSE
2020-12-02,5.2384,6.5622,20.047,FALSE,FALSE,FALSE
2020-12-03,5.1243,6.5418,19.887,FALSE,FALSE,FALSE
2020-12-04,5.161,6.5301,19.744,FALSE,FALSE,FALSE
2020-12-05,5.161,6.5301,19.744,TRUE,TRUE,TRUE
2020-12-06,5.161,6.5301,19.744,TRUE,TRUE,TRUE
2020-12-07,5.0713,6.5295,19.81,FALSE,FALSE,FALSE
2020-12-08,5.0824,6.5307,19.715,FALSE,FALSE,FALSE
2020-12-09,5.1504,6.541,19.852,FALSE,FALSE,FALSE
2020-12-10,5.0699,6.5419,19.987,FALSE,FALSE,FALSE
2020-12-11,5.0538,6.5445,20.093,FALSE,FALSE,FALSE
2020-12-12,5.0538,6.5445,20.093,TRUE,TRUE,TRUE
2020-12-13,5.0538,6.5445,20.093,TRUE,TRUE,TRUE
2020-12-14,5.1103,6.548,20.218,FALSE,FALSE,FALSE
2020-12-15,5.1105,6.5388,20.083,FALSE,FALSE,FALSE
2020-12-16,5.1282,6.5323,19.95,FALSE,FALSE,FALSE
2020-12-17,5.0591,6.5321,19.788,FALSE,FALSE,FALSE
2020-12-18,5.081,6.5395,19.9813,FALSE,FALSE,FALSE
2020-12-19,5.081,6.5395,19.9813,TRUE,TRUE,TRUE
2020-12-20,5.081,6.5395,19.9813,TRUE,TRUE,TRUE
2020-12-21,5.128,6.5493,20.04,FALSE,FALSE,FALSE
2020-12-22,5.1593,6.5426,20.054,FALSE,FALSE,FALSE
2020-12-23,5.2087,6.54,20.08,FALSE,FALSE,FALSE
2020-12-24,5.2087,6.54,20.08,TRUE,TRUE,TRUE
2020-12-25,5.2087,6.54,20.08,TRUE,TRUE,TRUE
2020-12-26,5.2087,6.54,20.08,TRUE,TRUE,TRUE
2020-12-27,5.2087,6.54,20.08,TRUE,TRUE,TRUE
2020-12-28,5.3016,6.5346,20.061,FALSE,FALSE,FALSE
2020-12-29,5.1679,6.53,19.905,FALSE,FALSE,FALSE
2020-12-30,5.176,6.5208,19.934,FALSE,FALSE,FALSE
2020-12-31,5.1935,6.525,19.892,FALSE,FALSE,FALSE
2021-01-01,5.1935,6.525,19.892,TRUE,TRUE,TRUE
2021-01-02,5.1935,6.525,19.892,TRUE,TRUE,TRUE
2021-01-03,5.1935,6.525,19.892,TRUE,TRUE,TRUE
2021-01-04,5.2466,6.4601,19.938,FALSE,FALSE,FALSE
2021-01-05,5.3035,6.455,19.92,FALSE,FALSE,FALSE
2021-01-06,5.3368,6.4617,19.713,FALSE,FALSE,FALSE
2021-01-07,5.4024,6.476,19.928,FALSE,FALSE,FALSE
2021-01-08,5.3855,6.475,19.941,FALSE,FALSE,FALSE
2021-01-09,5.3855,6.475,19.941,TRUE,TRUE,TRUE
2021-01-10,5.3855,6.475,19.941,TRUE,TRUE,TRUE
2021-01-11,5.4809,6.4795,20.076,FALSE,FALSE,FALSE
2021-01-12,5.4166,6.461,19.927,FALSE,FALSE,FALSE
2021-01-13,5.2938,6.4677,19.788,FALSE,FALSE,FALSE
2021-01-14,5.2304,6.4736,19.723,FALSE,FALSE,FALSE
2021-01-15,5.2589,6.48,19.747,FALSE,FALSE,FALSE
2021-01-16,5.2589,6.48,19.747,TRUE,TRUE,TRUE
2021-01-17,5.2589,6.48,19.747,TRUE,TRUE,TRUE
2021-01-18,5.2589,6.48,19.747,TRUE,TRUE,TRUE
2021-01-19,5.333,6.4777,19.6642,FALSE,FALSE,FALSE
2021-01-20,5.333,6.4777,19.6642,TRUE,TRUE,TRUE
2021-01-21,5.3753,6.4595,19.727,FALSE,FALSE,FALSE
2021-01-22,5.4518,6.481,19.925,FALSE,FALSE,FALSE
2021-01-23,5.4518,6.481,19.925,TRUE,TRUE,TRUE
2021-01-24,5.4518,6.481,19.925,TRUE,TRUE,TRUE
2021-01-25,5.4665,6.4784,20.14,FALSE,FALSE,FALSE
2021-01-26,5.3682,6.4635,20.08,FALSE,FALSE,FALSE
2021-01-27,5.4139,6.4822,20.22,FALSE,FALSE,FALSE
2021-01-28,5.3992,6.4491,20.23,FALSE,FALSE,FALSE
2021-01-29,5.4479,6.4282,20.255,FALSE,FALSE,FALSE
2021-01-30,5.4479,6.4282,20.255,TRUE,TRUE,TRUE
2021-01-31,5.4479,6.4282,20.255,TRUE,TRUE,TRUE
2021-02-01,5.4746,6.4669,20.356,FALSE,FALSE,FALSE
2021-02-02,5.3704,6.457,20.151,FALSE,FALSE,FALSE
2021-02-03,5.3624,6.4614,20.217,FALSE,FALSE,FALSE
2021-02-04,5.4236,6.4715,20.457,FALSE,FALSE,FALSE
2021-02-05,5.3522,6.4664,20.13,FALSE,FALSE,FALSE
2021-02-06,5.3522,6.4664,20.13,TRUE,TRUE,TRUE
2021-02-07,5.3522,6.4664,20.13,TRUE,TRUE,TRUE
2021-02-08,5.3153,6.4475,20.112,FALSE,FALSE,FALSE
2021-02-09,5.4261,6.4344,20.097,FALSE,FALSE,FALSE
2021-02-10,5.3601,6.4576,20.05,FALSE,FALSE,FALSE
2021-02-11,5.3876,6.4567,19.96,FALSE,FALSE,FALSE
2021-02-12,5.3699,6.4567,19.93,FALSE,FALSE,FALSE
2021-02-13,5.3699,6.4567,19.93,TRUE,TRUE,TRUE
2021-02-14,5.3699,6.4567,19.93,TRUE,TRUE,TRUE
